,TRUE,,1,2,3,4,5,6,7,8,9,10,
3013,,,0.02513,0.03388,0.02388,0.02513,0.03263,0.02763,0.02513,0.02263,0.02513,0.02763,
3014,,,0.04471,0.04596,0.04596,0.04596,0.04596,0.05346,0.04596,0.04596,0.04596,0.05346,
3015,,,0.06526,0.06526,0.06526,0.06526,0.06526,0.06526,0.06526,0.06526,0.06526,0.06526,
3016,,,0.08296,0.08296,0.08296,0.08296,0.08296,0.08296,0.08296,0.08296,0.08296,0.08296,
3017,,,0.099,0.099,0.099,0.099,0.099,0.1065,0.104,0.099,0.099,0.104,
3018,,,0.11331,0.11331,0.11331,0.11331,0.11331,0.11331,0.11331,0.11331,0.11331,0.11331,
3019,,,0.12584,0.12584,0.12584,0.12584,0.12584,0.12584,0.12584,0.12584,0.12584,0.12584,
3020,,,0.13653,0.13653,0.13653,0.13653,0.13653,0.13653,0.13653,0.13653,0.13653,0.13653,
3021,,,0.14534,0.14534,0.14534,0.14534,0.14534,0.14534,0.14534,0.14534,0.14534,0.14534,
3022,,,0.15224,0.15224,0.15224,0.15224,0.15224,0.15224,0.15224,0.15224,0.15224,0.15224,
3023,,,0.15721,0.15721,0.15721,0.15721,0.15721,0.15721,0.15721,0.15721,0.15721,0.15721,
3024,,,0.16021,0.16021,0.16021,0.16021,0.16021,0.16021,0.16021,0.16021,0.16271,0.16021,
3025,,,0.16125,0.16125,0.16125,0.16125,0.16125,0.16125,0.16125,0.16125,0.16125,0.16125,
3026,,,0.16031,0.16031,0.16031,0.16031,0.16031,0.16031,0.16031,0.16031,0.16281,0.16031,
3027,,,0.15741,0.15741,0.15741,0.15991,0.15741,0.15741,0.15741,0.15741,0.15741,0.15741,
3028,,,0.15254,0.15254,0.15254,0.15254,0.15254,0.15254,0.15254,0.15254,0.15004,0.15254,
3029,,,0.14574,0.14324,0.14574,0.14574,0.14574,0.14574,0.14574,0.14574,0.14574,0.14574,
3030,,,0.13703,0.13453,0.13703,0.13703,0.13453,0.13703,0.13703,0.13703,0.13953,0.13703,
3031,,,0.12394,0.12394,0.12644,0.12644,0.12644,0.12644,0.12644,0.12644,0.12644,0.12644,
3032,,,0.11401,0.11151,0.11401,0.11401,0.11401,0.11401,0.11401,0.11151,0.11401,0.11651,
3033,,,0.0998,0.0973,0.0998,0.1023,0.0998,0.0998,0.0998,0.0998,0.0998,0.0998,
3034,,,0.08386,0.08386,0.08136,0.08386,0.08386,0.08386,0.08136,0.08386,0.08636,0.08386,
3035,,,0.06626,0.06626,0.06626,0.06626,0.06626,0.06626,0.06626,0.06626,0.06626,0.06626,
3036,,,0.04706,0.04706,0.04706,0.04706,0.04706,0.04706,0.04706,0.04706,0.04456,0.04706,
3037,,,0.02633,0.02633,0.02633,0.02633,0.02633,0.02633,0.02633,0.02633,0.02633,0.02633,
3038,,,0.004174,0.004174,0.004174,0.006674,0.001674,0.004174,0.004174,0.004174,0.006674,0.004174,
3039,,,0.019338,0.020588,0.020588,0.019338,0.019338,0.019338,0.019338,0.019338,0.019338,0.021838,
3040,,,0.006607,0.007857,0.006607,0.004107,0.009107,0.006607,0.004107,0.004107,0.004107,0.009107,
3041,,,0.005037,0.045037,0.007537,0.005037,0.047537,0.042537,0.005037,0.005037,0.006287,0.043787,
3042,,,0.004523,0.042023,0.004523,0.004523,0.007023,0.042023,0.004523,0.004523,0.004523,0.007023,
3043,,,4e-005,0.00496,0.00996,0.00496,0.00504,0.00246,0.00496,0.00496,0.02746,4e-005,
3044,,,0.008738,0.003762,0.008738,0.003738,0.013738,0.006238,0.011238,0.008738,0.001238,0.013738,
3045,,,0.001758,0.058242,0.055742,0.005742,0.008242,0.058242,0.008242,0.058242,0.000742,0.006992,
3046,,,0.005855,0.003355,0.060855,0.005855,0.015855,0.055855,0.063355,0.008355,0.003355,0.008355,
3047,,,0.003959,0.003959,0.003959,0.006459,0.003959,0.006459,0.058959,0.006459,0.008959,0.003959,
3048,,,0.002433,0.002433,0.005067,0.002433,0.002433,0.002433,0.056183,0.062433,0.057433,0.002433,
3049,,,0.001155,0.003655,0.031155,0.003655,0.001155,0.003655,0.003655,0.001155,0.001345,0.001155,
3050,,,0.0025,0.005,0.0025,0.005,0.0025,0.01125,0.005,0.0025,1.11022e-016,0.0025,
3051,,,0.001345,0.001155,0.001345,0.001345,0.001155,0.056345,0.006345,0.001345,0.001155,0.001155,
3052,,,0.002567,6.7e-005,0.002567,0.002433,6.7e-005,0.060067,0.002433,6.7e-005,0.001183,6.7e-005,
3053,,,0.001041,0.001459,0.002291,0.063541,0.001041,0.003541,0.063541,0.001041,0.063541,0.001459,
3054,,,0.002105,0.000855,0.001645,0.066645,0.066645,0.001645,0.001645,0.001645,0.001645,0.004145,
3055,,,0.000508,0.000742,0.001758,0.063008,0.064258,0.029258,0.029258,0.000742,0.003242,0.001758,
3056,,,0.003738,0.001238,0.002488,0.063762,0.004988,0.058762,0.058762,0.058762,0.058762,0.001238,
3057,,,0.05504,0.00496,0.05629,0.00246,0.00371,0.02754,0.00246,0.00121,0.05754,0.02754,
3058,,,0.060477,0.007023,0.002023,0.057977,0.057977,0.060477,0.060477,0.060477,0.004523,0.060477,
3059,,,0.057463,0.059963,0.002537,0.002537,0.062463,0.057463,0.062463,3.7e-005,0.059963,0.062463,
3060,,,0.053393,0.050893,0.053393,0.001607,0.053393,0.001607,0.001607,0.001607,0.001607,0.057143,
3061,,,0.055662,0.050662,0.025662,0.001838,0.055662,0.001838,0.004338,0.004338,0.058162,0.004338,
3062,,,0.006674,0.049174,0.006674,0.000826,0.000826,0.000826,0.059174,0.000826,0.005424,0.001674,
3063,,,0.001166,0.001166,0.003666,0.006166,0.003666,0.001166,0.006166,0.006166,0.006166,0.001166,
3064,,,0.005443,0.002943,0.005443,0.005443,0.007943,0.005443,0.043307,0.005443,0.048307,0.005443,
3065,,,0.003742,0.006242,0.008742,0.008742,0.005008,0.011258,0.001258,0.008742,0.033758,0.006242,
3066,,,0.011136,0.043864,0.046364,0.037614,0.006136,0.006136,0.006136,0.031364,0.006136,0.003636,
3067,,,0.028553,0.007697,0.007697,0.032303,0.005197,0.005197,0.010197,0.039803,0.005197,0.007697,
3068,,,0.036514,0.005986,0.031514,0.010986,0.036514,0.003486,0.003486,0.003486,0.005986,0.003486,
3069,,,0.031438,0.033938,0.006062,0.033938,0.023938,0.001062,0.033938,0.006062,0.038938,0.033938,
3070,,,0.005472,0.023278,0.015778,0.005472,0.005472,0.001722,0.007972,0.005472,0.007972,0.022028,
3071,,,0.014258,0.020742,0.005508,0.004258,0.015742,0.000742,0.003242,0.001758,0.001758,0.003008,
3072,,,0.002544,0.002456,0.002456,0.004956,0.002544,0.005044,0.022544,0.007456,0.007456,0.012544,
3073,,,0.012593,0.002593,0.011343,0.002593,0.012593,0.007593,0.023657,0.002593,0.005093,0.005093,
3074,,,0.012187,0.004687,0.009687,0.004687,0.009687,0.000937,0.009687,0.000313,0.007187,0.007187,
3075,,,0.00625,0.01625,0.00875,0.00875,0.00875,0.01375,0.01,0.00375,0.0075,0.0025,
3076,,,0.007287,0.017287,0.009787,0.002287,0.009787,0.009787,0.011037,0.017713,0.012713,0.004787,
3077,,,0.010293,0.020293,0.012793,0.012207,0.012793,0.005293,0.014043,0.000957,0.009707,0.007793,
3078,,,0.020256,0.020256,0.017756,0.010256,0.017756,0.015256,0.015256,0.004744,0.004744,0.007756,
3079,,,0.024658,0.014658,0.023408,0.012842,0.019658,0.009092,0.011592,0.007158,0.010342,0.007842,
3080,,,0.012222,0.006528,0.010972,0.004028,0.008472,0.010972,0.006528,0.011528,0.011528,0.005972,
3081,,,0.008338,0.003338,0.008338,0.005838,0.014162,0.005838,0.016662,0.021662,0.021662,0.024162,
3082,,,0.025436,0.000436,0.010814,0.010814,0.008314,0.008314,0.008314,0.008314,0.008314,0.013314,
3083,,,0.004003,0.006503,0.030997,0.006503,0.009003,0.007753,0.006503,0.030997,0.014003,0.009003,
3084,,,0.005464,0.007964,0.000464,0.002964,0.005464,0.000786,0.002964,0.000464,0.032036,0.005464,
3085,,,0.010258,0.042242,0.042242,0.005258,0.010258,0.012758,0.007758,0.007758,0.002758,0.002758,
3086,,,0.003457,0.007207,0.008457,0.001543,0.040293,0.004043,0.001543,0.008457,0.005293,0.041543,
3087,,,0.005134,0.012634,0.012634,0.002634,0.032366,0.005134,0.005134,0.005134,0.005134,0.047366,
3088,,,0.000374,0.007874,0.006624,0.005374,0.010374,0.010374,0.009124,0.005374,0.005374,0.047126,
3089,,,0.001762,0.045738,0.048238,0.004262,0.001762,0.048238,0.053238,0.004262,0.006762,0.048238,
3090,,,0.001893,0.000607,0.043107,0.050607,0.001893,0.050607,0.001893,0.006893,0.000607,0.045607,
3091,,,0.003363,0.007113,0.001637,0.009137,0.000863,0.004613,0.003363,0.049137,0.005863,0.000863,
3092,,,0.003777,0.008777,0.006277,0.001277,0.008777,0.053723,0.006277,0.056223,0.006277,0.006277,
3093,,,0.00324,0.05926,0.00051,0.00074,0.01074,0.00324,0.00574,0.05676,0.00324,0.00324,
3094,,,0.006862,0.004362,0.005612,0.006862,0.053138,0.006862,0.006862,0.006862,0.006862,0.004362,
3095,,,0.000242,0.030242,0.002742,0.002258,0.004758,0.003508,0.002258,0.002258,0.011008,0.001008,
3096,,,0.004545,0.060455,0.060455,0.002045,0.057955,0.002955,0.004545,0.004545,0.057955,0.062955,
3097,,,0.006341,0.004909,0.061159,0.001341,0.003841,0.001159,0.058659,0.061159,0.003659,0.001159,
3098,,,0.059733,0.002767,0.002767,0.002767,0.000267,0.000267,0.062233,0.062233,0.000983,0.005267,
3099,,,0.061055,0.008945,0.003945,0.001445,0.058555,0.001055,0.001055,0.001055,0.001055,0.058555,
3100,,,0.0625,0.065,0.06,0.0025,0.0625,0.00375,0,0.0025,0.0025,0.0625,
3101,,,0.031445,0.058945,0.058945,0.001445,0.001055,0.006055,0.001445,0.001445,0.002695,0.003555,
3102,,,0.060267,0.057767,0.059017,0.002767,0.060267,0.002233,0.030267,0.004017,0.056517,0.002233,
3103,,,0.058841,0.060091,0.006159,0.001159,0.058841,0.001159,0.061341,0.061341,0.058841,0.001159,
3104,,,0.053295,0.054545,0.002955,0.002045,0.002045,0.002045,0.057045,0.002045,0.002045,0.029545,
3105,,,0.002258,0.057258,0.000242,0.004758,0.004758,0.057258,0.009758,0.004758,0.004758,0.059758,
3106,,,0.001862,0.059362,0.000638,0.004362,0.029362,0.014362,0.000638,0.051862,0.006862,0.051862,
3107,,,0.00074,0.00824,0.00574,0.00199,0.00324,0.00324,0.00074,0.00199,0.00074,0.00824,
3108,,,0.008777,0.006277,0.003777,0.006277,0.003777,0.006277,0.003777,0.003777,0.003777,0.011277,
3109,,,0.050863,0.000863,0.003363,0.000863,0.000863,0.000863,0.005863,0.003363,0.003363,0.000863,
3110,,,0.044393,0.006893,0.006893,0.004393,0.006893,0.006893,0.044393,0.004393,0.004393,0.004393,
3111,,,0.008012,0.006762,0.006762,0.004262,0.006762,0.015512,0.009262,0.004262,0.006762,0.006762,
3112,,,0.010374,0.007874,0.007874,0.007874,0.012874,0.020374,0.012874,0.007874,0.009124,0.010374,
3113,,,0.02888,0.03763,0.03013,0.03013,0.02763,0.03013,0.03013,0.03013,0.03013,0.03013,
3114,,,0.05096,0.05096,0.05096,0.05096,0.05096,0.05846,0.05096,0.05096,0.05096,0.05096,
3115,,,0.07026,0.07026,0.07026,0.07026,0.07026,0.07026,0.07026,0.07026,0.07026,0.07026,
3116,,,0.08796,0.08796,0.08796,0.08796,0.08796,0.08796,0.08796,0.08796,0.08796,0.08796,
3117,,,0.104,0.104,0.104,0.1065,0.104,0.109,0.11025,0.104,0.104,0.104,
3118,,,0.11831,0.11831,0.11831,0.11831,0.11831,0.11831,0.11831,0.11831,0.11831,0.11831,
3119,,,0.13084,0.13084,0.13084,0.13084,0.13084,0.13084,0.13084,0.13084,0.13084,0.13084,
3120,,,0.14153,0.14153,0.14153,0.14153,0.13903,0.14153,0.14153,0.14153,0.14153,0.14153,
3121,,,0.15034,0.15034,0.15034,0.15034,0.15034,0.15034,0.15034,0.15034,0.15034,0.15034,
3122,,,0.15724,0.15724,0.15724,0.15724,0.15474,0.15724,0.15724,0.15724,0.15724,0.15724,
3123,,,0.16221,0.16221,0.16221,0.16221,0.16221,0.16221,0.16221,0.16221,0.16221,0.16221,
3124,,,0.16521,0.16521,0.16521,0.16521,0.16271,0.16521,0.16521,0.16521,0.16521,0.16521,
3125,,,0.16625,0.16625,0.16625,0.16625,0.16375,0.16625,0.16625,0.16625,0.16625,0.16625,
3126,,,0.16531,0.16531,0.16531,0.16531,0.16281,0.16531,0.16531,0.16531,0.16531,0.16531,
3127,,,0.16241,0.16241,0.16241,0.16491,0.15991,0.16241,0.16241,0.16241,0.16241,0.16241,
3128,,,0.15754,0.15754,0.15754,0.15754,0.15504,0.15754,0.15754,0.15754,0.15754,0.15754,
3129,,,0.15074,0.14824,0.15074,0.15074,0.15074,0.15074,0.15074,0.15074,0.15074,0.15074,
3130,,,0.14203,0.13953,0.14203,0.14203,0.14203,0.14203,0.14203,0.14203,0.14203,0.14203,
3131,,,0.13144,0.12894,0.13144,0.13144,0.13144,0.13144,0.13144,0.13144,0.12894,0.13144,
3132,,,0.11901,0.11651,0.11901,0.11901,0.11901,0.11901,0.11901,0.11651,0.11651,0.11651,
3133,,,0.1048,0.1023,0.1048,0.1048,0.1048,0.1048,0.1048,0.1048,0.1023,0.1048,
3134,,,0.08886,0.08636,0.08636,0.08636,0.08886,0.08886,0.08636,0.08886,0.08636,0.08886,
3135,,,0.07126,0.07126,0.07126,0.07126,0.07126,0.07126,0.07126,0.07126,0.06876,0.07126,
3136,,,0.05206,0.05206,0.05206,0.05206,0.04956,0.05206,0.05206,0.05206,0.04956,0.05206,
3137,,,0.03133,0.03133,0.03133,0.03133,0.03133,0.03133,0.03133,0.03133,0.03383,0.03133,
3138,,,0.009174,0.009174,0.009174,0.009174,0.009174,0.009174,0.009174,0.009174,0.009174,0.009174,
3139,,,0.014338,0.014338,0.014338,0.011838,0.011838,0.014338,0.014338,0.014338,0.014338,0.014338,
3140,,,0.001607,0.001607,0.004107,0.001607,0.004107,0.000893,0.001607,0.001607,0.001607,0.004107,
3141,,,0.005037,0.005037,0.007537,0.005037,0.007537,0.020037,0.007537,0.005037,0.005037,0.007537,
3142,,,0.002023,0.004523,0.004523,0.004523,0.004523,0.042023,0.007023,0.004523,0.004523,0.004523,
3143,,,0.00246,0.04996,4e-005,4e-005,0.00246,0.04246,4e-005,4e-005,0.00246,0.05246,
3144,,,0.051238,0.046238,0.053738,0.006238,0.008738,0.028738,0.006238,0.006238,0.006238,0.003738,
3145,,,0.053242,0.050742,0.048242,0.055742,0.055742,0.053242,0.008242,0.058242,0.055742,0.008242,
3146,,,0.000395,0.030855,0.058355,0.059605,0.053355,0.058355,0.058355,0.008355,0.055855,0.005855,
3147,,,0.003959,0.003959,0.058959,0.006459,0.003959,0.006459,0.006459,0.006459,0.006459,0.006459,
3148,,,0.002433,0.002433,0.062433,0.008683,0.002433,0.057433,0.002433,0.004933,0.006183,0.002433,
3149,,,0.003655,0.001155,0.066155,0.061155,0.003655,0.058655,0.006155,0.056155,0.058655,0.001155,
3150,,,0.005,0.0025,0.0025,0.07,0.0025,0.00375,0.005,0.0025,0,0.0025,
3151,,,0.003845,0.003845,0.003845,0.058845,0.001345,0.007595,0.001345,0.001155,0.001155,0.063845,
3152,,,0.002567,0.003817,6.7e-005,6.7e-005,0.002433,0.003817,0.002433,6.7e-005,0.005067,0.002433,
3153,,,0.001459,0.003541,0.001041,0.001041,0.001041,0.001459,0.001459,0.001041,0.001459,0.001041,
3154,,,0.000855,0.064145,0.000855,0.002895,0.064145,0.001645,0.000855,0.000395,0.000855,0.000855,
3155,,,0.003242,0.003242,0.000742,0.001758,0.061758,0.029258,0.000742,0.000742,0.061758,0.003242,
3156,,,0.061262,0.028762,1.2e-005,0.001262,0.003738,0.058762,0.001238,0.002488,0.001238,0.006238,
3157,,,0.06004,0.06004,0.00496,0.00254,0.02754,4e-005,0.00496,0.00246,0.00246,0.00504,
3158,,,0.002023,0.060477,0.004523,0.002023,0.060477,0.060477,0.055477,0.055477,0.062977,0.060477,
3159,,,0.007537,3.7e-005,0.027463,0.003787,0.005037,0.005037,0.057463,0.058713,0.057463,0.059963,
3160,,,0.000893,0.001607,0.058393,0.004107,0.006607,0.004107,0.009107,0.006607,0.000893,0.055893,
3161,,,0.001838,0.004338,0.003162,0.058162,0.000662,0.006838,0.053162,0.004338,0.055662,0.055662,
3162,,,0.003326,0.003326,0.000826,0.000826,0.008326,0.050424,0.000424,0.000826,0.000826,0.000826,
3163,,,0.006166,0.003666,0.003666,0.002416,0.004916,0.006166,0.003666,0.003666,0.003666,0.006166,
3164,,,0.005443,0.005443,0.007943,0.005443,0.007943,0.007943,0.005443,0.004193,0.002943,0.005443,
3165,,,0.038758,0.007492,0.009992,0.002492,0.006258,0.006258,0.007492,0.043758,0.006242,0.046258,
3166,,,0.001364,0.041364,0.043864,0.013864,0.006136,0.006136,0.004886,0.038864,0.008636,0.006136,
3167,,,0.005197,0.010197,0.011447,0.003947,0.005197,0.005197,0.002697,0.005197,0.007697,0.005197,
3168,,,0.031514,0.039014,0.039014,0.010986,0.034014,0.002236,0.005986,0.008486,0.003486,0.034014,
3169,,,0.001062,0.027688,0.023938,0.031438,0.026438,0.002312,0.030188,0.006062,0.033938,0.007312,
3170,,,0.005472,0.010778,0.002972,0.007972,0.005472,0.004222,0.027028,0.029528,0.023278,0.034528,
3171,,,0.001758,0.008242,0.004258,0.009258,0.001758,0.023242,0.009258,0.009258,0.006758,0.020742,
3172,,,0.004956,4.4e-005,0.002456,0.004956,0.010044,0.002544,0.011294,0.005044,0.005044,0.002544,
3173,,,0.002593,0.003843,0.002407,0.005093,0.005093,0.004907,0.012593,0.010093,0.005093,0.007593,
3174,,,0.014687,0.004687,0.013437,0.004687,0.004687,0.009687,0.022813,0.004687,0.004687,0.008437,
3175,,,0.01375,0.00625,0.01375,0.01875,0.0025,0.02125,0.00125,0.00125,0.00125,0.005,
3176,,,0.014787,0.005213,0.014787,0.017713,0.012287,0.004787,0.009787,0.009787,0.002287,0.000213,
3177,,,0.017793,0.002207,0.017793,0.014707,0.015293,0.007793,0.007793,0.002793,0.012207,0.009043,
3178,,,0.020256,0.002756,0.021506,0.014744,0.007756,0.009744,0.014744,0.005256,0.007756,0.007244,
3179,,,0.009658,0.007842,0.007158,0.010342,0.005908,0.004658,0.010342,0.012842,0.014092,0.019658,
3180,,,0.014028,0.002778,0.011528,0.007778,0.008472,0.011528,0.004722,0.010972,0.010972,0.013472,
3181,,,0.021662,0.005838,0.004588,0.008338,0.004588,0.004588,0.005838,0.013338,0.010838,0.005838,
3182,,,0.003314,0.012064,0.010814,0.026686,0.005814,0.010814,0.005814,0.003314,0.005814,0.008314,
3183,,,0.004003,0.013497,0.009003,0.005253,0.009003,0.013497,0.014003,0.011503,0.004003,0.010997,
3184,,,0.002036,0.005464,0.000464,0.005464,0.002964,0.029536,0.037036,0.039536,0.007964,0.002036,
3185,,,0.005258,0.007758,0.007758,0.010258,0.007758,0.009008,0.034742,0.029742,0.002758,0.007758,
3186,,,0.008457,0.005957,0.005957,0.041543,0.013457,0.006543,0.044043,0.004043,0.039043,0.045293,
3187,,,0.000134,0.010134,0.008884,0.010134,0.034866,0.007634,0.042366,0.005134,0.002634,0.010134,
3188,,,0.002874,0.010374,0.004626,0.022126,0.006624,0.002874,0.039626,0.005374,0.005374,0.044626,
3189,,,0.045738,0.009262,0.006762,0.005738,0.009262,0.006762,0.005512,0.005512,0.001762,0.048238,
3190,,,0.045607,0.000607,0.010643,0.004393,0.003107,0.000643,0.049357,0.050607,0.003143,0.049357,
3191,,,0.051637,0.003363,0.054137,0.005863,0.051637,0.001637,0.001637,0.056637,0.003363,0.003363,
3192,,,0.053723,0.003777,0.003777,0.003777,0.005027,0.051223,0.003777,0.052473,0.003777,0.003777,
3193,,,0.00824,0.05676,0.00574,0.00074,0.02926,0.05926,0.00074,0.00199,0.00449,0.00324,
3194,,,0.001862,0.001862,0.006862,0.001862,0.001862,0.001862,0.001862,0.004362,0.001862,0.001862,
3195,,,0.002258,0.004758,0.002258,0.002258,0.002258,0.003508,0.003508,0.004758,0.002258,0.001008,
3196,,,0.002045,0.005795,0.060455,0.003295,0.007045,0.004545,0.030455,0.004545,0.003295,0.002045,
3197,,,0.002591,0.003841,0.063659,0.001159,0.006341,0.005091,0.063659,0.003841,9.1e-005,0.001159,
3198,,,0.064733,0.000267,0.000267,0.000267,0.000267,0.002767,0.062233,0.006517,0.000267,0.002233,
3199,,,0.056055,0.001445,0.002695,0.001055,0.001055,0.008945,0.002305,0.001445,0.001445,0.066055,
3200,,,0.0625,0.01,0.00125,0.06,0.0025,0.07125,0.065,0.055,0.0025,0.0625,
3201,,,0.058945,0.061445,0.063945,0.062695,0.031445,0.001445,0.061445,0.058945,0.001445,0.001445,
3202,,,0.060267,0.057767,0.060267,0.002233,0.060267,0.002767,0.004733,0.002233,0.001517,0.002767,
3203,,,0.001341,0.061341,0.001159,0.001159,0.001159,0.003841,0.001159,0.001159,0.001341,0.002409,
3204,,,0.004545,0.002045,0.002045,0.002045,0.002045,0.002955,0.002045,0.002045,0.002045,0.004545,
3205,,,0.004758,0.054758,0.004758,0.057258,0.002258,0.000242,0.057258,0.029758,0.004758,0.004758,
3206,,,0.001862,0.000638,0.001862,0.003112,0.004362,0.001862,0.004362,0.050612,0.003112,0.001862,
3207,,,0.04324,0.05324,0.05324,0.00074,0.00574,0.00574,0.00074,0.00199,0.00324,0.05324,
3208,,,0.003777,0.052527,0.008777,0.003777,0.046277,0.008777,0.051277,0.003777,0.006277,0.056277,
3209,,,0.008363,0.008363,0.005863,0.000863,0.008363,0.010863,0.008363,0.003363,0.005863,0.008363,
3210,,,0.041893,0.009393,0.003143,0.004393,0.014393,0.006893,0.046893,0.006893,0.045643,0.006893,
3211,,,0.010512,0.006762,0.010512,0.011762,0.006762,0.009262,0.010512,0.014262,0.006762,0.006762,
3212,,,0.01287,0.01537,0.01287,0.04537,0.01287,0.01287,0.04537,0.04787,0.01287,0.01037,
3213,,,0.04388,0.04263,0.03513,0.03513,0.03513,0.03513,0.03513,0.03513,0.03513,0.03513,
3214,,,0.05596,0.05596,0.05596,0.05596,0.05596,0.05596,0.05596,0.05596,0.05596,0.05596,
3215,,,0.07526,0.07526,0.07526,0.07526,0.07526,0.07526,0.07526,0.07526,0.07526,0.07526,
3216,,,0.09296,0.09296,0.09296,0.09296,0.09296,0.09296,0.09296,0.09296,0.09296,0.09296,
3217,,,0.109,0.109,0.109,0.1115,0.109,0.109,0.11525,0.109,0.109,0.109,
3218,,,0.12331,0.12331,0.12331,0.12331,0.12331,0.12331,0.12331,0.12331,0.12331,0.12331,
3219,,,0.13584,0.13584,0.13584,0.13584,0.13584,0.13584,0.13584,0.13584,0.13584,0.13584,
3220,,,0.14653,0.14653,0.14653,0.14653,0.14653,0.14653,0.14653,0.14653,0.14653,0.14653,
3221,,,0.15534,0.15534,0.15534,0.15534,0.15534,0.15534,0.15534,0.15534,0.15534,0.15284,
3222,,,0.16224,0.16224,0.16224,0.16224,0.16224,0.16224,0.16224,0.16224,0.16224,0.16224,
3223,,,0.16721,0.16721,0.16721,0.16721,0.16721,0.16721,0.16721,0.16721,0.16721,0.16721,
3224,,,0.17021,0.17021,0.17021,0.17021,0.17021,0.17021,0.17021,0.17021,0.17021,0.17021,
3225,,,0.17125,0.17125,0.17125,0.17125,0.16875,0.17125,0.17125,0.17125,0.17125,0.17125,
3226,,,0.17031,0.17031,0.17031,0.17031,0.16781,0.17031,0.17031,0.17031,0.17031,0.17031,
3227,,,0.16741,0.16741,0.16741,0.16991,0.16491,0.16741,0.16741,0.16741,0.16741,0.16741,
3228,,,0.16254,0.16254,0.16254,0.16254,0.16004,0.16254,0.16254,0.16254,0.16254,0.16254,
3229,,,0.15574,0.15574,0.15574,0.15574,0.15324,0.15574,0.15574,0.15574,0.15574,0.15574,
3230,,,0.14703,0.14703,0.14703,0.14703,0.14703,0.14703,0.14703,0.14703,0.14703,0.14703,
3231,,,0.13644,0.13644,0.13644,0.13644,0.13644,0.13644,0.13644,0.13644,0.13394,0.13644,
3232,,,0.12151,0.12401,0.12401,0.12401,0.12401,0.12151,0.12401,0.12401,0.12151,0.12401,
3233,,,0.1098,0.10855,0.1098,0.1098,0.1098,0.1098,0.1098,0.1098,0.1073,0.1098,
3234,,,0.09386,0.09386,0.09136,0.09136,0.09386,0.09386,0.09136,0.09386,0.09136,0.09386,
3235,,,0.07626,0.07626,0.07626,0.07626,0.07626,0.07626,0.07626,0.07626,0.07376,0.07626,
3236,,,0.05706,0.05706,0.05456,0.05706,0.05706,0.05706,0.05706,0.05706,0.05456,0.05706,
3237,,,0.03633,0.03633,0.03633,0.03633,0.03383,0.03633,0.03633,0.03633,0.03633,0.03633,
3238,,,0.01417,0.01417,0.01417,0.01417,0.01417,0.01417,0.01417,0.01417,0.01667,0.01417,
3239,,,0.009338,0.009338,0.009338,0.006838,0.009338,0.009338,0.009338,0.009338,0.009338,0.009338,
3240,,,0.001607,0.001607,0.001607,0.001607,0.000357,0.004107,0.001607,0.000893,0.001607,0.005893,
3241,,,0.002537,0.002537,0.003787,0.002537,0.005037,0.003787,0.005037,0.003787,0.005037,0.004963,
3242,,,0.007023,0.007023,0.004523,0.005773,0.004523,0.044523,0.007023,0.007023,0.005773,0.007023,
3243,,,0.00254,0.00246,4e-005,4e-005,0.04746,0.04621,0.00246,4e-005,4e-005,0.04996,
3244,,,0.051238,0.003738,0.003738,0.006238,0.003738,0.003738,0.006238,0.003738,0.004988,0.046238,
3245,,,0.010742,0.003242,0.005742,0.005742,0.003242,0.005742,0.008242,0.005742,0.008242,0.005742,
3246,,,0.008355,0.005855,0.005855,0.003355,0.004605,0.005855,0.010855,0.008355,0.008355,0.003355,
3247,,,0.016459,0.002709,0.056459,0.001459,0.005209,0.058959,0.001459,0.001459,0.001459,0.003959,
3248,,,0.004933,0.029933,0.057433,0.002433,0.057433,0.062433,0.004933,0.002433,0.002433,0.002433,
3249,,,0.059905,0.063655,0.059905,0.002405,0.061155,0.061155,0.001155,0.003655,0.004905,0.001155,
3250,,,0.065,1.11022e-016,1.11022e-016,0.0025,0.005,0.0025,1.11022e-016,0.0025,0.005,0.0075,
3251,,,0.003845,0.001155,0.003845,0.001155,0.008845,0.003845,0.001155,0.001345,0.003845,0.001345,
3252,,,0.005067,0.002433,6.7e-005,0.002567,6.7e-005,6.7e-005,0.002567,0.030067,0.005067,6.7e-005,
3253,,,0.006041,0.001459,0.002291,0.001041,0.063541,0.001459,0.001041,0.061041,0.063541,0.001041,
3254,,,0.004145,0.061645,0.000855,0.001645,0.000855,0.064145,0.002105,0.005395,0.061645,0.004145,
3255,,,0.001758,0.066758,0.061758,0.003242,0.003242,0.001758,0.000742,0.059258,0.059258,0.000742,
3256,,,0.001238,0.001262,0.006262,0.001238,0.001262,0.001238,0.028762,0.006238,0.061262,0.001238,
3257,,,0.06004,0.00129,0.00379,0.00246,4e-005,4e-005,4e-005,0.00746,4e-005,0.00246,
3258,,,0.004523,0.000477,0.052977,0.007023,0.002023,0.004523,0.002023,0.005477,0.002023,0.004523,
3259,,,0.059963,0.002537,0.005037,0.057463,0.002537,0.059963,0.005037,3.7e-005,0.006287,0.002463,
3260,,,0.000893,0.004107,0.006607,0.053393,0.055893,0.001607,0.035893,0.004107,0.004107,0.001607,
3261,,,0.001838,0.058162,0.001838,0.053162,0.001838,0.006838,0.004338,0.025662,0.001838,0.004338,
